id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv,entrez_id
260982768,78213606,666,244783,340.545,5580170,40446.7,0.00139121,0.165235,0.165235,0.594789,11554
260997383,78213620,666,244783,77.8273,5991110,7555.6,0.000317944,0.0308665,0.0308665,0.353673,11554
262061962,80206813,666,209814,22.8308,5149040,2653.85,0.000108814,0.0126486,0.0126486,0.859424,11554
262071786,80206808,666,244783,56.6924,5387930,5809.36,0.000231603,0.0237327,0.0237327,0.293546,11554
457512989,77340494,666,138471,173.344,3794190,19629,0.00125185,0.141756,0.141374,0.571208,11554
460337113,80472045,666,69510,3.10789,1431240,329.231,4.47114e-05,0.00473646,0.00473646,0.290495,11554
411484480,68744522,666,139876,368.103,6465930,44892.1,0.00263164,0.320942,0.320942,0.711539,11555
405187206,641513,666,69938,33.2674,2650970,4802.63,0.000475669,0.0686699,0.0686699,0.31662,11564
438214212,71608530,666,139876,2424.33,9050060,359264,0.017332,2.56845,2.56845,0.23547,11565
442215037,72104185,666,139876,8871.11,7491690,1292570,0.0634212,9.24082,9.24082,0.270799,11565
442847295,72340234,666,139876,1110.41,5381940,151215,0.00793857,1.08107,1.08107,0.653722,11567
462248776,100144934,666,139876,452.729,4907710,57736.6,0.00323664,0.41277,0.41277,0.29932,11567
408880508,68442859,666,139876,590.591,6490080,76002.2,0.00422225,0.543354,0.543354,0.768388,11569
408174703,68301921,666,113570,24.829,3594710,3118.34,0.000218623,0.0274575,0.027968,0.463279,11571
419047053,69524431,666,139876,4.67364,5014550,650.418,3.34127e-05,0.00464996,0.00464996,1.39152,11576
461971055,100144170,666,107065,92.6579,2486930,9552.7,0.000865436,0.0892234,0.0941897,0.288981,11593
419045769,69524437,666,126727,579.215,3931000,71426,0.00457056,0.56362,0.594594,0.751411,11595
442373768,72128777,666,139876,582.981,5848000,77024.7,0.00416784,0.550664,0.550664,0.439175,11595
458513111,77869840,666,90923.8,93.3038,2328680,9892.85,0.00102618,0.108804,0.0962258,0.111584,11595
455739330,75988242,666,139572,261.949,4018660,30895.7,0.0018768,0.22136,0.221264,0.357447,11596
410422112,68633002,666,139876,68.3495,5017810,7730.96,0.000488644,0.0552701,0.0552701,1.20601,11601
419121894,69524449,666,74517.4,532.565,2580160,68042.5,0.00714686,0.913108,0.907892,0.65594,11603
446534892,73925722,666,77033.9,4070.07,4693270,618386,0.0528348,8.02745,7.45673,0.0590987,11603
139834490,100081918,666,104699,1.38509,2574720,180.618,1.32293e-05,0.00172512,0.00172798,0.722078,11604
143744213,100084601,666,174845,6.03826,4664230,820.213,3.45349e-05,0.00469109,0.00469109,0.532707,11604
419083255,69524455,666,94696.6,3.85267,3157840,530.73,4.06843e-05,0.00560453,0.00769214,1.18561,11604
464054859,72283799,666,105525,679.699,4912280,104614,0.00644114,0.99137,0.992753,0.160217,11604
439411501,71723943,666,139876,0.452116,4206580,65.2131,3.23226e-06,0.000466221,0.000466221,1.6725,11605
398281936,87,666,139876,1449.31,3331330,177692,0.0103614,1.27036,1.27036,0.0668926,11606
398282181,88,666,139876,2065.79,4234160,266652,0.0147688,1.90634,1.90634,0.696878,11606
188168826,77069617,666,244783,960.773,5603940,125851,0.003925,0.514135,0.514135,0.785993,11607
189065187,77698657,666,244783,6943.94,8635730,906946,0.0283677,3.7051,3.7051,0.308036,11607
189105454,77698659,666,244783,2436.7,11945400,369007,0.00995452,1.50749,1.50749,0.649377,11607
189132197,77698663,666,244783,2429.39,7979560,312680,0.00992468,1.27738,1.27738,0.973051,11607
260069671,77708169,666,244783,8262.15,9609920,1115160,0.033753,4.5557,4.5557,0.454206,11607
260322360,77708180,666,244783,6931.08,10503800,995500,0.0283152,4.06687,4.06687,0.47181,11607
260322768,77708156,666,244783,7592.47,8656290,1055030,0.0310172,4.31006,4.31006,0.445963,11607
260329200,77708154,666,244783,9693.76,11333400,1358020,0.0396014,5.54785,5.54785,0.202476,11607
261034313,78213865,666,244783,8578.2,7981510,1134130,0.0350441,4.6332,4.6332,0.389635,11607
261042936,78213867,666,244736,3441.72,7246730,455467,0.014063,1.86106,1.8608,0.627889,11607
261045557,78213871,666,244783,2956.73,8356950,374614,0.012079,1.53039,1.53039,0.242779,11607
261056394,78213869,666,244783,5142.38,7883470,675161,0.0210079,2.7582,2.7582,0.460448,11607
261061491,78213873,666,244783,10740.7,9604590,1451340,0.0438786,5.92909,5.92909,0.200508,11607
262090667,80206867,666,244783,7753.66,8787510,1030440,0.0316757,4.2096,4.2096,0.420304,11607
262096725,80206862,666,244783,6948.24,7138070,867179,0.0283853,3.54265,3.54265,0.355405,11607
401319233,2022,666,139876,8209.78,5492950,1008470,0.0586932,7.20976,7.20976,0.030576,11607
401319778,2021,666,139876,10718.1,6283890,1443040,0.0766256,10.3166,10.3166,0.198016,11607
416526888,69236819,666,137206,607.564,8549680,82924.6,0.00442813,0.604382,0.610174,0.690329,11608
451067792,74724627,666,77145.2,460.902,3623180,66183.2,0.00597447,0.857904,0.894588,1.22157,11608
438133074,71608203,666,139876,335.005,6979330,50290.6,0.00239502,0.359537,0.359537,0.441241,11609
414277779,69028581,666,69938,86.4664,3649120,11011.2,0.00123633,0.157442,0.157442,0.249846,11610
409574129,68499075,666,139875,0.0271984,4594420,3.86266,1.94448e-07,2.76151e-05,2.76149e-05,1.18048,11611
